Selected,Cluster,Silhouette,Silhouette (Cluster),Selected (1),Selected (2),CustomerID,TotalSales,OrderCount,AvgOrderValue
No,C3,0.662683,0.560784,No,No,17146,0.15191,0.500858,-0.26151
No,C3,0.662896,0.561663,No,No,17147,0.927172,0.828854,0.85706
No,C3,0.663108,0.562538,No,No,17148,-1.49613,-0.731342,-1.33737
No,C3,0.663955,0.566047,No,No,17152,0.909443,0.501664,1.23583
No,C3,0.664165,0.56692,No,No,17153,-1.15524,-0.730536,-0.558076
No,C3,0.664375,0.56779,No,No,17154,-0.753101,-0.72973,0.293746
No,C3,0.664582,0.56865,No,No,17155,-1.02227,0.028609,-1.32689
No,C3,0.664994,0.570367,No,No,17157,-1.35187,-0.728924,-1.03355
No,C3,0.665201,0.571229,No,No,17158,0.650753,0.50247,0.826436
No,C3,0.665405,0.572079,No,No,17159,0.828854,0.503276,1.12542
No,C3,0.665607,0.57292,No,No,17160,1.38492,1.17861,1.26806
No,C3,0.666013,0.574616,No,No,17162,0.928784,1.46228,-0.936037
No,C3,0.666216,0.575462,No,No,17163,-0.905413,0.0294148,-1.16813
No,C3,0.666415,0.576295,No,No,17164,1.18264,1.2874,0.456535
No,C3,0.666614,0.577131,No,No,17165,-1.36557,-0.728118,-1.05853
No,C3,0.666813,0.577965,No,No,17166,-1.18022,0.0302207,-1.49855
No,C3,0.667406,0.580453,No,No,17169,0.255063,0.0310266,0.805483
No,C3,0.667797,0.582095,No,No,17171,-1.1093,-0.727312,-0.462982
No,C3,0.667992,0.582914,No,No,17172,-0.795007,-0.726506,0.205098
No,C3,0.668182,0.583717,No,No,17173,1.33898,1.28821,0.968272
No,C3,0.668375,0.584526,No,No,17174,-1.68632,-0.7257,-1.66214
No,C3,0.668569,0.585348,No,No,17175,0.772442,0.82966,0.507305
No,C3,0.668761,0.586155,No,No,17176,-0.85706,-0.724895,0.0979152
No,C3,0.669331,0.588564,No,No,17179,0.0971093,0.504082,-0.359828
No,C3,0.669519,0.589359,No,No,17180,0.210739,0.830466,-0.693465
No,C3,0.669705,0.590147,No,No,17181,-1.05934,0.0318325,-1.37283
No,C3,0.670076,0.59172,No,No,17183,1.22213,1.03033,1.1633
No,C3,0.670631,0.594076,No,No,17186,-1.42924,0.0326384,-1.63393
No,C3,0.670815,0.59486,No,No,17187,-1.18828,-0.724089,-0.649947
No,C3,0.670997,0.595634,No,No,17188,1.18425,1.28901,0.462982
No,C3,0.671181,0.596418,No,No,17189,-0.571776,0.0334443,-0.753906
No,C3,0.671362,0.59719,No,No,17190,-0.41624,0.0342502,-0.483935
No,C3,0.671541,0.597952,No,No,17191,1.07948,1.28982,0.0294148
No,C3,0.6719,0.599483,No,No,17193,0.916696,1.29063,-0.321952
No,C3,0.672078,0.600243,No,No,17194,-0.990837,0.035056,-1.29304
No,C3,0.672607,0.602507,No,No,17197,0.437999,-0.723283,1.58558
No,C3,0.672786,0.603272,No,No,17198,0.0648738,0.504888,-0.408987
No,C3,0.673308,0.605513,No,No,17201,-0.707165,-0.722477,0.38884
No,C3,0.673651,0.606988,No,No,17203,1.39217,1.17941,1.27773
No,C3,0.673826,0.607738,No,No,17204,0.842554,0.831272,0.67493
No,C3,0.673997,0.608475,No,No,17205,-0.572582,-0.721671,0.645112
No,C3,0.674167,0.609207,No,No,17206,-1.18747,-0.720865,-0.646724
No,C3,0.675011,0.612849,No,No,17211,1.1504,1.3696,-0.028609
No,C3,0.675179,0.613573,No,No,17212,-1.09883,-0.720059,-0.44767
No,C3,0.675344,0.614288,No,No,17213,1.26,1.29143,0.707971
No,C3,0.675511,0.615013,No,No,17214,0.497635,1.18022,-0.873178
No,C3,0.676003,0.617144,No,No,17217,-1.54287,-0.719253,-1.41957
No,C3,0.676167,0.617857,No,No,17218,0.992449,1.42682,-0.632218
No,C3,0.676329,0.618559,No,No,17219,-1.53803,-0.718448,-1.41232
No,C3,0.676491,0.619263,No,No,17220,1.33737,1.58719,-0.436387
No,C3,0.676653,0.619966,No,No,17221,-1.47598,-0.717642,-1.28418
No,C3,0.676815,0.62067,No,No,17222,-0.666871,-0.716836,0.469429
No,C3,0.676976,0.621371,No,No,17223,-0.455729,0.0358619,-0.562106
No,C3,0.67745,0.623439,No,No,17226,-0.545182,-0.71603,0.68863
No,C3,0.677608,0.624127,No,No,17227,0.373528,1.18103,-1.07868
No,C3,0.677764,0.624809,No,No,17228,1.01179,1.37041,-0.352575
No,C3,0.677921,0.625495,No,No,17229,-0.789365,0.0366678,-1.05289
No,C3,0.678073,0.626161,No,No,17230,1.40103,1.37122,0.95296
No,C3,0.678229,0.626842,No,No,17231,1.33173,1.46309,0.203486
No,C3,0.678384,0.627522,No,No,17232,-1.17136,-0.715224,-0.609653
No,C3,0.678537,0.628193,No,No,17233,-1.23824,-0.714418,-0.765189
No,C3,0.678689,0.628858,No,No,17234,-1.40748,-0.713612,-1.14073
No,C3,0.678843,0.629534,No,No,17235,-0.200263,0.0374737,-0.119674
No,C3,0.678993,0.630191,No,No,17236,0.34774,1.18183,-1.11414
No,C3,0.679144,0.630854,No,No,17237,-0.807901,0.0382796,-1.06981
No,C3,0.679291,0.631501,No,No,17238,1.32206,1.60734,-0.624159
No,C3,0.679442,0.632164,No,No,17239,-0.582253,-0.712806,0.634635
No,C3,0.679886,0.634115,No,No,17242,0.562106,0.0390855,1.23986
No,C3,0.68003,0.634752,No,No,17243,1.62265,1.68068,0.238139
No,C3,0.680178,0.635402,No,No,17244,0.387228,-0.712,1.56866
No,C3,0.680324,0.63605,No,No,17245,-1.30755,-0.711195,-0.936843
No,C3,0.680615,0.637333,No,No,17247,-0.944902,-0.710389,-0.077768
No,C3,0.680759,0.637969,No,No,17248,-0.790977,-0.709583,0.213963
No,C3,0.681044,0.639231,No,No,17250,-1.34623,-0.708777,-1.01743
No,C3,0.681187,0.639864,No,No,17251,-0.940066,-0.707971,-0.0680974
No,C3,0.681329,0.640492,No,No,17252,-0.670094,0.0398914,-0.890907
No,C3,0.681469,0.641113,No,No,17253,-1.28337,-0.707165,-0.869954
No,C3,0.681609,0.641734,No,No,17254,-1.31158,-0.706359,-0.945707
No,C3,0.68175,0.642356,No,No,17255,-0.893325,0.0406973,-1.14718
No,C3,0.681888,0.642971,No,No,17256,-1.05853,0.0415031,-1.37041
No,C3,0.682303,0.644814,No,No,17259,-0.10678,0.042309,0.0503679
No,C3,0.682712,0.646634,No,No,17262,0.642694,1.03113,-0.256675
No,C3,0.682845,0.64723,No,No,17263,-1.68068,-0.705553,-1.65086
No,C3,0.683118,0.648446,No,No,17265,-0.180116,0.0431149,-0.0817974
No,C3,0.68325,0.649035,No,No,17266,-1.5469,-0.704747,-1.42521
No,C3,0.683385,0.649639,No,No,17267,-0.795813,0.0439208,-1.05773
No,C3,0.683518,0.650233,No,No,17268,0.168027,0.832077,-0.764383
No,C3,0.684043,0.652583,No,No,17272,1.10124,0.832883,1.18586
No,C3,0.684304,0.653753,No,No,17274,-1.55657,-0.703942,-1.4381
No,C3,0.684694,0.655501,No,No,17277,0.494411,0.0447267,1.1778
No,C3,0.684823,0.656082,No,No,17278,-1.03919,-0.703136,-0.292134
No,C3,0.684951,0.656655,No,No,17279,-1.25033,-0.70233,-0.794201
No,C3,0.685331,0.658369,No,No,17282,0.919919,0.505694,1.24066
No,C3,0.685585,0.659509,No,No,17284,0.890907,1.18264,-0.116451
No,C3,0.685834,0.660633,No,No,17286,-1.38975,-0.701524,-1.10366
No,C3,0.685959,0.661199,No,No,17287,0.492799,1.29224,-1.12058
No,C3,0.686083,0.661759,No,No,17288,0.758742,1.29304,-0.6572
No,C3,0.686208,0.662321,No,No,17289,0.377558,0.506499,0.183339
No,C3,0.686329,0.662872,No,No,17290,-0.674124,-0.700718,0.458952
No,C3,0.686451,0.663421,No,No,17291,-0.198651,-0.699912,1.21487
No,C3,0.686694,0.664522,No,No,17293,0.905413,1.37202,-0.585476
No,C3,0.686936,0.665621,No,No,17295,-0.192204,0.507305,-0.81193
No,C3,0.687174,0.666696,No,No,17297,-1.4784,-0.699106,-1.28821
No,C3,0.687295,0.667248,No,No,17298,-0.305834,0.0455326,-0.264734
No,C3,0.687413,0.667783,No,No,17299,0.0302207,0.833689,-0.97069
No,C3,0.687647,0.668849,No,No,17301,-1.21246,-0.6983,-0.705553
No,C3,0.687765,0.669384,No,No,17302,0.562911,1.03194,-0.445252
No,C3,0.687881,0.669912,No,No,17303,-1.02791,-0.697494,-0.259092
No,C3,0.688226,0.671481,No,No,17306,1.64038,1.65408,0.951349
No,C3,0.688569,0.673049,No,No,17309,-1.64602,-0.696689,-1.59042
No,C3,0.688798,0.674095,No,No,17311,0.734565,0.0463385,1.40829
No,C3,0.688913,0.674618,No,No,17312,-0.0229678,0.508111,-0.550017
No,C3,0.689022,0.675117,No,No,17313,1.15121,-0.695883,1.70888
No,C3,0.689136,0.675638,No,No,17314,1.19553,1.37283,0.18898
No,C3,0.689246,0.67614,No,No,17315,1.57672,1.7113,-0.99809
No,C3,0.689468,0.677158,No,No,17317,1.21084,0.508917,1.52595
No,C3,0.689799,0.678677,No,No,17320,0.605623,0.509723,0.718448
No,C3,0.689907,0.679171,No,No,17321,0.00926769,-0.695077,1.37766
No,C3,0.690124,0.680168,No,No,17323,0.355799,1.29385,-1.29143
No,C3,0.690233,0.680669,No,No,17324,0.414628,0.834495,-0.278434
No,C3,0.690337,0.681149,No,No,17325,-1.61218,-0.694271,-1.53078
No,C3,0.690766,0.683122,No,No,17329,-0.254257,0.0471443,-0.19301
No,C3,0.690871,0.683606,No,No,17330,-0.636247,0.0479502,-0.838525
No,C3,0.690974,0.684083,No,No,17331,-1.29224,-0.693465,-0.901384
No,C3,0.691183,0.685046,No,No,17333,-0.312281,-0.692659,1.07626
No,C3,0.691287,0.685528,No,No,17334,-0.850613,0.0487561,-1.1085
No,C3,0.691595,0.68695,No,No,17337,1.05208,0.835301,1.10769
No,C3,0.691695,0.687411,No,No,17338,1.59283,1.37363,1.51144
No,C3,0.691799,0.687893,No,No,17339,-1.04967,0.049562,-1.36074
No,C3,0.691897,0.688346,No,No,17340,1.67423,1.50741,1.62265
No,C3,0.692003,0.688836,No,No,17341,0.197039,0.510529,-0.201874
No,C3,0.692201,0.689756,No,No,17343,-1.22616,-0.691853,-0.738595
No,C3,0.6923,0.690215,No,No,17344,-1.35752,-0.691047,-1.04322
No,C3,0.6924,0.690679,No,No,17345,-0.226051,0.836107,-1.27048
No,C3,0.692497,0.691128,No,No,17346,1.19795,1.588,-0.84336
No,C3,0.692596,0.691589,No,No,17347,-1.09318,-0.690241,-0.427523
No,C3,0.692694,0.692044,No,No,17348,0.581447,1.03274,-0.40254
No,C3,0.692789,0.692483,No,No,17349,-1.56382,-0.689436,-1.44939
No,C3,0.692887,0.692942,No,No,17350,0.321952,0.0503679,0.919113
No,C3,0.692984,0.693392,No,No,17351,-0.141433,0.511335,-0.71603
No,C3,0.693172,0.694268,No,No,17353,0.936037,0.0511738,1.52836
No,C3,0.693266,0.694707,No,No,17354,0.742624,-0.68863,1.65328
No,C3,0.693456,0.695592,No,No,17356,-1.28418,-0.687824,-0.871566
No,C3,0.693552,0.696035,No,No,17357,-0.563717,0.0519797,-0.733759
No,C3,0.693645,0.696469,No,No,17358,-0.628188,0.0527855,-0.832077
No,C3,0.693735,0.69689,No,No,17359,-1.48485,-0.687018,-1.31239
No,C3,0.693829,0.697332,No,No,17360,-0.142239,0.512141,-0.721671
No,C3,0.693921,0.697759,No,No,17361,-0.322757,0.512947,-1.01501
No,C3,0.694012,0.698183,No,No,17362,-0.815154,0.0535914,-1.0819
No,C3,0.69419,0.699019,No,No,17364,1.42682,1.37444,1.01663
No,C3,0.69428,0.699437,No,No,17365,1.51144,1.37524,1.28982
No,C3,0.69446,0.700282,No,No,17367,-1.31803,-0.686212,-0.95699
No,C3,0.69455,0.700702,No,No,17368,1.01501,1.37605,-0.349352
No,C3,0.694727,0.701532,No,No,17370,-0.415434,0.836913,-1.44133
No,C3,0.694815,0.701946,No,No,17371,-0.460564,0.513752,-1.21084
No,C3,0.694902,0.702352,No,No,17372,0.706359,1.37686,-0.96666
No,C3,0.69499,0.702764,No,No,17373,-0.0181324,0.837719,-1.02952
No,C3,0.695076,0.703171,No,No,17374,-0.309863,0.0543973,-0.274404
No,C3,0.695162,0.703571,No,No,17375,-0.528258,0.514558,-1.27773
No,C3,0.695246,0.703967,No,No,17376,-1.1915,0.0552032,-1.50902
No,C3,0.69533,0.704362,No,No,17377,1.45906,1.65972,-0.638665
No,C3,0.6955,0.705163,No,No,17379,-0.518588,-0.685406,0.738595
No,C3,0.695665,0.705936,No,No,17381,1.70002,1.69599,1.4236
No,C3,0.695749,0.706333,No,No,17382,-1.67826,-0.6846,-1.64683
No,C3,0.695918,0.707127,No,No,17384,-0.724089,0.0560091,-0.961825
No,C3,0.695999,0.707512,No,No,17385,-0.992449,-0.683794,-0.197845
No,C3,0.696081,0.7079,No,No,17386,0.914278,1.03355,0.367081
No,C3,0.696163,0.708286,No,No,17387,0.198651,0.056815,0.681377
No,C3,0.696244,0.708668,No,No,17388,0.645918,0.838525,0.184145
No,C3,0.696321,0.709028,No,No,17389,1.70485,1.70485,1.51386
No,C3,0.696485,0.709805,No,No,17391,-0.280045,0.0576209,-0.236528
No,C3,0.696565,0.71018,No,No,17392,-0.390452,0.0584267,-0.428328
No,C3,0.696721,0.710919,No,No,17394,-1.18989,-0.682989,-0.650753
No,C3,0.696875,0.71165,No,No,17396,1.61379,1.37766,1.5477
No,C3,0.696957,0.712036,No,No,17397,0.0721268,0.0592326,0.427523
No,C3,0.697034,0.712402,No,No,17398,-0.00685003,0.515364,-0.513752
No,C3,0.697187,0.713125,No,No,17400,1.09721,1.03435,0.841748
No,C3,0.697339,0.713845,No,No,17402,1.15524,1.5477,-0.716836
No,C3,0.697415,0.714207,No,No,17403,-0.946513,-0.682183,-0.0801857
No,C3,0.697487,0.71455,No,No,17404,1.70888,1.5888,1.70646
No,C3,0.697566,0.714924,No,No,17405,0.309863,0.0600385,0.904607
No,C3,0.697639,0.715272,No,No,17406,1.11333,0.51617,1.43891
No,C3,0.697785,0.715962,No,No,17408,-1.71694,-0.681377,-1.7113
No,C3,0.697863,0.716333,No,No,17409,0.176892,0.0608444,0.649947
No,C3,0.697936,0.71668,No,No,17410,0.615294,1.03516,-0.317922
No,C3,0.698009,0.717028,No,No,17411,0.190592,0.516976,-0.205904
No,C3,0.69808,0.717367,No,No,17412,0.501664,1.18344,-0.865119
No,C3,0.698224,0.718054,No,No,17414,0.188174,0.0616503,0.665259
No,C3,0.698294,0.718388,No,No,17415,-0.283269,-0.680571,1.11253
No,C3,0.698363,0.718716,No,No,17416,1.6017,1.29466,1.5751
No,C3,0.698507,0.719403,No,No,17418,-0.377558,0.0624562,-0.404152
No,C3,0.698575,0.719727,No,No,17419,1.47115,1.54851,0.455729
No,C3,0.698647,0.720068,No,No,17420,-0.117256,0.517782,-0.6846
No,C3,0.698784,0.720724,No,No,17422,1.03435,1.18425,0.300193
No,C3,0.698854,0.721055,No,No,17423,0.0753504,0.0632621,0.433164
No,C3,0.69899,0.721705,No,No,17425,0.163192,0.0640679,0.622547
No,C3,0.699054,0.722014,No,No,17426,1.47437,0.83933,1.60734
No,C3,0.699121,0.722333,No,No,17427,-1.60331,-0.679765,-1.51547
No,C3,0.699187,0.722649,No,No,17428,1.69357,1.69357,1.33012
No,C3,0.699258,0.722986,No,No,17429,-0.251034,0.518588,-0.904607
No,C3,0.699323,0.723297,No,No,17430,-0.983584,0.0648738,-1.28257
No,C3,0.699389,0.723613,No,No,17431,-0.522617,-0.678959,0.732953
No,C3,0.699455,0.723929,No,No,17432,-0.628994,0.0656797,-0.832883
No,C3,0.699519,0.724238,No,No,17433,-0.869954,-0.678153,0.0672915
No,C3,0.699583,0.724544,No,No,17434,1.06337,1.18506,0.385617
No,C3,0.69971,0.725152,No,No,17436,-1.5066,-0.677347,-1.35671
No,C3,0.699839,0.72577,No,No,17438,-0.5613,-0.676541,0.66123
No,C3,0.699964,0.726368,No,No,17440,-1.25194,0.519394,-1.6565
No,C3,0.700089,0.726972,No,No,17442,1.13106,1.18586,0.5887
No,C3,0.700151,0.72727,No,No,17443,-0.235722,-0.675736,1.18022
No,C3,0.700212,0.727561,No,No,17444,1.29143,0.5202,1.5743
No,C3,0.700334,0.728148,No,No,17446,-1.51386,0.0664856,-1.66133
No,C3,0.700398,0.728455,No,No,17447,-0.217992,0.0672915,-0.144657
No,C3,0.700518,0.72903,No,No,17449,1.08029,1.18667,0.432358
No,C3,0.700574,0.7293,No,No,17450,1.72983,1.71694,1.72339
No,C3,0.700638,0.729607,No,No,17451,0.765189,1.18747,-0.354993
No,C3,0.700757,0.73018,No,No,17453,-0.328399,0.0680974,-0.313893
No,C3,0.700814,0.730458,No,No,17454,-0.264734,0.840136,-1.30674
No,C3,0.700871,0.730732,No,No,17455,-1.4792,-0.67493,-1.28982
No,C3,0.700931,0.731019,No,No,17456,-1.02952,-0.674124,-0.262316
No,C3,0.700988,0.731296,No,No,17457,0.935231,1.03597,0.42027
No,C3,0.701046,0.731573,No,No,17458,-0.801454,-0.673318,0.19301
No,C3,0.701103,0.731852,No,No,17459,0.000402943,0.0689033,0.289716
No,C3,0.701158,0.732116,No,No,17460,-0.0640679,1.18828,-1.49371
No,C3,0.701216,0.732396,No,No,17461,0.159163,0.521005,-0.244586
No,C3,0.701272,0.732664,No,No,17462,0.0398914,0.0697092,0.356605
No,C3,0.701326,0.732926,No,No,17463,1.00937,1.03677,0.618518
No,C3,0.701381,0.733193,No,No,17464,-0.918307,-0.672512,-0.0269972
No,C3,0.701491,0.733724,No,No,17466,0.167221,0.070515,0.633024
No,C3,0.701597,0.734237,No,No,17468,-1.45422,0.0713209,-1.6428
No,C3,0.701652,0.734503,No,No,17469,0.999702,1.03758,0.586282
No,C3,0.701706,0.734765,No,No,17470,0.554047,1.03838,-0.46137
No,C3,0.701813,0.73528,No,No,17472,0.0954975,0.521811,-0.363052
No,C3,0.701969,0.736037,No,No,17475,-1.22454,-0.671706,-0.72973
No,C3,0.702229,0.737294,No,No,17480,-0.273598,-0.6709,1.1222
No,C3,0.702281,0.737547,No,No,17481,0.513752,0.522617,0.508917
No,C3,0.702382,0.738039,No,No,17483,-0.491993,0.523423,-1.23744
No,C3,0.702533,0.738774,No,No,17486,-0.537929,-0.670094,0.704747
No,C3,0.702684,0.739503,No,No,17489,-0.600788,0.0721268,-0.790171
No,C3,0.702733,0.739743,No,No,17490,0.689436,0.840942,0.30261
No,C3,0.702781,0.739975,No,No,17491,1.32447,1.42763,0.415434
No,C3,0.702831,0.740218,No,No,17492,-0.607235,-0.669288,0.587088
No,C3,0.702976,0.740926,No,No,17495,-0.707971,-0.668483,0.388034
No,C3,0.703024,0.741159,No,No,17496,-0.968272,-0.667677,-0.140627
No,C3,0.703119,0.741621,No,No,17498,-0.962631,-0.666871,-0.133374
No,C3,0.703165,0.741847,No,No,17499,-0.0624562,-0.666065,1.3277
No,C3,0.703213,0.74208,No,No,17500,0.563717,0.524229,0.619324
No,C3,0.703259,0.742303,No,No,17501,-0.923143,0.0729327,-1.18747
No,C3,0.703306,0.742531,No,No,17502,0.0592326,0.841748,-0.927172
No,C3,0.703351,0.742754,No,No,17503,-0.712806,-0.665259,0.374334
No,C3,0.703396,0.742969,No,No,17504,1.3011,1.42843,0.323563
No,C3,0.703442,0.743194,No,No,17505,0.573388,0.0737386,1.24469
No,C3,0.703487,0.743415,No,No,17506,-0.876401,-0.664453,0.0552032
No,C3,0.703532,0.743636,No,No,17507,-0.0987211,0.0745445,0.0640679
No,C3,0.703576,0.743847,No,No,17508,-0.565329,-0.663647,0.656394
No,C3,0.703617,0.744047,No,No,17509,1.57913,1.37847,1.4647
No,C3,0.703663,0.744273,No,No,17510,-0.840136,-0.662841,0.121286
No,C3,0.703702,0.744464,No,No,17511,1.72661,1.70002,1.71372
No,C3,0.703748,0.744688,No,No,17512,1.28901,1.46389,-0.0116853
No,C3,0.703791,0.744898,No,No,17513,-0.271181,-0.662035,1.12623
No,C3,0.703833,0.745105,No,No,17514,-1.16894,-0.66123,-0.59837
No,C3,0.703876,0.745313,No,No,17515,-0.0342502,0.842554,-1.05047
No,C3,0.703917,0.745515,No,No,17516,0.172057,1.03919,-1.10769
No,C3,0.703957,0.745711,No,No,17517,-1.38894,-0.660424,-1.10286
No,C3,0.70404,0.746115,No,No,17519,0.990031,1.18909,0.108392
No,C3,0.70408,0.746311,No,No,17520,-0.209127,-0.659618,1.2052
No,C3,0.704122,0.746516,No,No,17521,0.113227,0.525035,-0.33404
No,C3,0.704161,0.74671,No,No,17522,0.342905,0.84336,-0.438805
No,C3,0.704201,0.746902,No,No,17523,-0.0116853,0.844166,-1.01098
No,C3,0.704238,0.747086,No,No,17524,-1.42602,-0.658812,-1.18103
No,C3,0.704278,0.747281,No,No,17525,-0.463787,-0.658006,0.828854
No,C3,0.704318,0.747476,No,No,17526,0.300998,0.525841,-0.021356
No,C3,0.704356,0.747662,No,No,17527,0.374334,0.844972,-0.379169
No,C3,0.704392,0.747836,No,No,17528,1.37444,1.29546,1.06176
No,C3,0.704468,0.74821,No,No,17530,1.10527,1.42924,-0.335652
No,C3,0.704506,0.748397,No,No,17531,-0.898966,-0.6572,0.00765592
No,C3,0.704617,0.74894,No,No,17534,-1.11575,-0.656394,-0.478293
No,C3,0.704653,0.749116,No,No,17535,-1.33817,-0.655588,-1.00051
No,C3,0.704688,0.749288,No,No,17536,-1.6565,-0.654783,-1.61056
No,C3,0.704725,0.749471,No,No,17537,0.328399,0.0753504,0.927978
No,C3,0.704759,0.74964,No,No,17538,-1.60815,-0.653977,-1.52353
No,C3,0.704832,0.749997,No,No,17540,-0.153521,0.0761562,-0.0318325
No,C3,0.704901,0.750334,No,No,17542,-1.30916,-0.653171,-0.942484
No,C3,0.705005,0.750848,No,No,17545,-0.0205501,0.526647,-0.541958
No,C3,0.705106,0.75134,No,No,17548,-1.5888,-0.652365,-1.49693
No,C3,0.70514,0.751508,No,No,17549,-1.41312,0.0769621,-1.62346
No,C3,0.705173,0.751674,No,No,17550,-0.976331,0.527452,-1.56946
No,C3,0.705207,0.751839,No,No,17551,-0.852225,-0.651559,0.104362
No,C3,0.70524,0.752002,No,No,17552,0.366275,0.845778,-0.398511
No,C3,0.70527,0.752149,No,No,17553,0.797424,-0.650753,1.66375
No,C3,0.705304,0.752315,No,No,17554,0.926366,0.846583,0.856254
No,C3,0.705337,0.75248,No,No,17555,-0.338069,0.077768,-0.33001
No,C3,0.705367,0.752628,No,No,17556,-1.3688,-0.649947,-1.06659
No,C3,0.7054,0.752789,No,No,17557,-0.218798,0.528258,-0.851419
No,C3,0.705493,0.753244,No,No,17560,0.276016,1.04,-0.940872
No,C3,0.705522,0.753391,No,No,17561,-1.32528,-0.649141,-0.968272
No,C3,0.705553,0.753542,No,No,17562,0.551629,1.29627,-1.04644
No,C3,0.705614,0.753841,No,No,17564,-0.400122,0.529064,-1.13106
No,C3,0.705673,0.754131,No,No,17566,-0.490382,-0.648335,0.787754
No,C3,0.7057,0.754266,No,No,17567,1.43972,1.29707,1.22454
No,C3,0.70576,0.754563,No,No,17569,-0.70233,-0.64753,0.397705
No,C3,0.705817,0.754845,No,No,17571,0.803871,0.847389,0.587894
No,C3,0.705845,0.754981,No,No,17572,-1.09963,0.848195,-1.66859
No,C3,0.705874,0.755125,No,No,17573,-0.587088,0.52987,-1.31883
No,C3,0.705901,0.755259,No,No,17574,-1.25597,-0.646724,-0.811124
No,C3,0.705955,0.755526,No,No,17576,1.34301,1.64119,-0.857866
No,C3,0.70601,0.755796,No,No,17578,-1.43085,-0.645918,-1.19473
No,C3,0.706038,0.755933,No,No,17579,-0.97069,0.0785739,-1.25839
No,C3,0.706064,0.75606,No,No,17580,-1.14476,0.530676,-1.63555
No,C3,0.706088,0.756182,No,No,17581,1.65166,1.67342,0.965049
No,C3,0.706116,0.75632,No,No,17582,-1.29143,-0.645112,-0.900578
No,C3,0.706168,0.756573,No,No,17584,0.151104,-0.644306,1.45342
No,C3,0.706195,0.756706,No,No,17585,0.560494,0.849001,-0.0689033
No,C3,0.70627,0.757078,No,No,17588,0.633829,0.531482,0.782113
No,C3,0.706293,0.757195,No,No,17589,1.17055,0.849807,1.29304
No,C3,0.706319,0.757319,No,No,17590,0.578223,0.0793798,1.25678
No,C3,0.706343,0.757438,No,No,17591,1.1222,1.29788,0.20671
No,C3,0.706389,0.757669,No,No,17593,1.34543,0.850613,1.50499
No,C3,0.706414,0.757793,No,No,17594,0.418658,0.0801857,1.08351
No,C3,0.706438,0.757908,No,No,17595,-0.558076,0.0809916,-0.728924
No,C3,0.70646,0.758017,No,No,17596,1.2729,1.29869,0.735371
No,C3,0.706482,0.758126,No,No,17597,1.05934,-0.6435,1.69921
No,C3,0.70655,0.758463,No,No,17600,-1.35026,-0.642694,-1.03113
No,C3,0.706571,0.75857,No,No,17601,-1.52836,-0.641888,-1.39781
No,C3,0.706593,0.758676,No,No,17602,1.4518,1.0408,1.49935
No,C3,0.706616,0.758793,No,No,17603,-0.540347,-0.641082,0.6983
No,C3,0.706638,0.758899,No,No,17604,-0.835301,0.0817974,-1.09641
No,C3,0.706721,0.759312,No,No,17608,-1.22857,0.0826033,-1.53159
No,C3,0.706743,0.759421,No,No,17609,0.537123,1.04161,-0.483129
No,C3,0.706783,0.759617,No,No,17611,1.40748,1.5743,-0.0729327
No,C3,0.706804,0.75972,No,No,17612,1.06176,1.18989,0.380781
No,C3,0.706822,0.759813,No,No,17613,1.49693,1.58961,0.263122
No,C3,0.706843,0.759915,No,No,17614,-0.551629,-0.640277,0.671706
No,C3,0.706862,0.76001,No,No,17615,-0.751489,0.532288,-1.45906
No,C3,0.706882,0.76011,No,No,17616,-0.170445,0.533094,-0.77083
No,C3,0.70692,0.760297,No,No,17618,0.0245795,0.0834092,0.325175
No,C3,0.706938,0.760384,No,No,17619,-1.12945,-0.639471,-0.509723
No,C3,0.706954,0.760465,No,No,17620,-1.64763,-0.638665,-1.59364
No,C3,0.706974,0.760564,No,No,17621,0.728924,0.5339,0.973108
No,C3,0.707009,0.760739,No,No,17623,-0.249422,-0.637859,1.16571
No,C3,0.707028,0.76083,No,No,17624,0.266345,0.0842151,0.823213
No,C3,0.707044,0.760909,No,No,17625,1.06014,0.851419,1.12139
No,C3,0.707093,0.761153,No,No,17628,-1.66214,-0.637053,-1.61782
No,C3,0.707111,0.761245,No,No,17629,0.789365,1.29949,-0.579835
No,C3,0.707129,0.761332,No,No,17630,-0.292134,0.085021,-0.248616
No,C3,0.707145,0.761411,No,No,17631,-0.482323,0.0858269,-0.608041
No,C3,0.707176,0.761566,No,No,17633,0.692659,0.852225,0.310669
No,C3,0.707191,0.761639,No,No,17634,1.15846,1.43004,-0.18898
No,C3,0.707222,0.761793,No,No,17636,-0.933619,-0.636247,-0.0560091
No,C3,0.707238,0.761872,No,No,17637,-0.207516,0.0866328,-0.124509
No,C3,0.707264,0.762005,No,No,17639,-1.5751,-0.635441,-1.46631
No,C3,0.70728,0.762082,No,No,17640,-0.0672915,-0.634635,1.32528
No,C3,0.70731,0.762229,No,No,17642,0.0987211,0.0874386,0.479905
No,C3,0.707321,0.762285,No,No,17643,-1.59767,-0.633829,-1.50983
